Scer_chrI	230218	981	1362	163084	164446	1	1362	1363	1350	0.0	2494	99.707	1359	99.71	1359	3	1	1	1	1
Scer_chrI	230218	975	1257	164555	165811	1257	1	1258	1212	0.0	2239	98.808	1243	98.81	1243	13	2	2	1	-1
Scer_chrI	230218	965	805	161203	162007	1	805	805	742	0.0	1371	97.391	784	97.39	784	21	0	0	1	1
Scer_chrI	230218	943	548	162485	163032	548	1	548	548	0.0	1013	100.000	548	100.00	548	0	0	0	1	-1
Scer_chrI	230218	933	503	160565	161066	502	1	503	394	0.0	728	92.843	467	92.84	467	34	2	2	1	-1
Scer_chrI	230218	919	438	1732	2174	438	1	443	341	3.42e-180	630	92.551	410	92.55	410	28	3	5	1	-1
Scer_chrI	230218	919	438	176633	177028	392	1	399	214	1.36e-109	396	84.962	339	84.96	339	50	7	10	1	-1
Scer_chrI	230218	897	315	222388	222702	1	315	315	315	9.70e-166	582	100.000	315	100.00	315	0	0	0	1	1
Scer_chrI	230218	917	436	160906	161340	436	2	435	297	9.84e-156	549	89.425	389	89.43	389	46	0	0	1	-1
Scer_chrI	230218	927	473	140	588	468	2	475	272	7.77e-142	503	86.947	413	86.95	413	28	21	34	1	-1
Scer_chrI	230218	927	473	229626	229761	2	137	141	43	1.55e-14	80.5	78.014	110	78.01	110	21	9	10	1	1
Scer_chrI	230218	805	252	226022	226273	252	1	252	252	1.02e-130	466	100.000	252	100.00	252	0	0	0	1	-1
Scer_chrI	230218	799	251	61495	61745	251	1	251	251	3.67e-130	464	100.000	251	100.00	251	0	0	0	1	-1
Scer_chrI	230218	761	243	162169	162411	243	1	243	243	1.03e-125	449	100.000	243	100.00	243	0	0	0	1	-1
Scer_chrI	230218	699	230	226266	226495	1	230	230	230	1.73e-118	425	100.000	230	100.00	230	0	0	0	1	1
Scer_chrI	230218	691	227	34286	34512	227	1	227	227	8.05e-117	420	100.000	227	100.00	227	0	0	0	1	-1
Scer_chrI	230218	657	221	112632	112852	221	1	221	221	1.74e-113	409	100.000	221	100.00	221	0	0	0	1	-1
Scer_chrI	230218	611	217	212579	212795	217	1	217	217	2.92e-111	401	100.000	217	100.00	217	0	0	0	1	-1
Scer_chrI	230218	611	217	19317	19533	1	216	217	204	4.91e-104	377	98.157	213	98.16	213	3	1	1	1	1
Scer_chrI	230218	557	213	203606	203818	1	213	213	210	2.27e-107	388	99.531	212	99.53	212	1	0	0	1	1
Scer_chrI	230218	557	213	27553	27764	213	2	212	176	1.81e-88	326	94.340	200	94.34	200	12	0	0	1	-1
Scer_chrI	230218	489	208	212408	212615	208	1	208	208	2.94e-106	385	100.000	208	100.00	208	0	0	0	1	-1
Scer_chrI	230218	489	208	19498	19705	1	208	208	190	2.98e-96	351	97.115	202	97.12	202	6	0	0	1	1
Scer_chrI	230218	351	199	162349	162547	1	199	199	199	2.96e-101	368	100.000	199	100.00	199	0	0	0	1	1
Scer_chrI	230218	325	198	72013	72210	198	1	198	198	1.06e-100	366	100.000	198	100.00	198	0	0	0	1	-1
Scer_chrI	230218	465	206	162026	162231	206	1	206	197	3.83e-100	364	98.544	203	98.54	203	3	0	0	1	-1
Scer_chrI	230218	279	196	160906	161101	1	196	196	196	1.38e-99	363	100.000	196	100.00	196	0	0	0	1	1
Scer_chrI	230218	875	284	359	645	283	1	289	195	4.95e-99	361	89.619	259	89.62	259	22	4	8	1	-1
Scer_chrI	230218	875	284	229595	229686	27	118	92	62	4.25e-25	115	89.130	82	89.13	82	10	0	0	1	1
Scer_chrI	230218	321	198	25905	26102	198	1	198	195	4.95e-99	361	99.495	197	99.49	197	1	0	0	1	-1
Scer_chrI	230218	321	198	205269	205466	1	198	198	195	4.95e-99	361	99.495	197	99.49	197	1	0	0	1	1
Scer_chrI	230218	321	198	26175	26372	198	1	198	192	2.30e-97	355	98.990	196	98.99	196	2	0	0	1	-1
Scer_chrI	230218	321	198	25770	25967	198	1	198	192	2.30e-97	355	98.990	196	98.99	196	2	0	0	1	-1
Scer_chrI	230218	321	198	26310	26507	198	1	198	189	1.07e-95	350	98.485	195	98.48	195	3	0	0	1	-1
Scer_chrI	230218	321	198	204999	205196	1	198	198	189	1.07e-95	350	98.485	195	98.48	195	3	0	0	1	1
Scer_chrI	230218	321	198	205404	205601	1	198	198	189	1.07e-95	350	98.485	195	98.48	195	3	0	0	1	1
Scer_chrI	230218	321	198	204864	205061	1	198	198	186	4.98e-94	344	97.980	194	97.98	194	4	0	0	1	1
Scer_chrI	230218	321	198	26040	26237	198	1	198	183	2.32e-92	339	97.475	193	97.47	193	5	0	0	1	-1
Scer_chrI	230218	321	198	205134	205331	1	198	198	183	2.32e-92	339	97.475	193	97.47	193	5	0	0	1	1
Scer_chrI	230218	321	198	26580	26777	198	1	198	177	5.02e-89	327	96.465	191	96.46	191	7	0	0	1	-1
